,ImageID,Source,LabelName,Confidence,XMin,XMax,YMin,YMax,IsOccluded,IsTruncated,IsGroupOf,IsDepiction,IsInside,XClick1X,XClick2X,XClick3X,XClick4X,XClick1Y,XClick2Y,XClick3Y,XClick4Y
7099600,7809af8407f76451,xclick,/m/09b5t,1,0.55625,0.889375,0.044167,0.999167,0,0,0,0,0,0.55625,0.889375,0.889375,0.67375,0.044167,0.845,0.845,0.999167
7101626,78142249d89793df,activemil,/m/09b5t,1,0.49375,0.76375,0.417293,0.706767,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
7101631,78142249d89793df,xclick,/m/09b5t,1,0.13875,0.4125,0.223684,0.657895,0,0,0,0,0,0.215,0.13875,0.2775,0.4125,0.223684,0.582707,0.657895,0.477444
7106043,782571b3d5083ca1,activemil,/m/09b5t,1,0.421111,0.651111,0.311558,0.670017,1,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
7108418,78311d1554da6673,activemil,/m/09b5t,1,0.458125,0.523125,0.616667,0.724167,1,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
7108422,78311d1554da6673,xclick,/m/09b5t,1,0.20875,0.271875,0.420833,0.501667,1,0,0,0,0,0.258125,0.20875,0.271875,0.218125,0.420833,0.456667,0.434167,0.501667
7108423,78311d1554da6673,xclick,/m/09b5t,1,0.229375,0.28,0.5175,0.6175,1,0,0,0,0,0.24875,0.235,0.28,0.229375,0.5175,0.55,0.5375,0.6175
7108424,78311d1554da6673,xclick,/m/09b5t,1,0.23875,0.28875,0.4325,0.505,1,0,0,0,0,0.27625,0.23875,0.28875,0.2525,0.4325,0.49,0.455,0.505
7108425,78311d1554da6673,xclick,/m/09b5t,1,0.36,0.381875,0.55,0.61,1,0,0,0,0,0.36375,0.36,0.381875,0.36875,0.55,0.603333,0.56,0.61
7108426,78311d1554da6673,xclick,/m/09b5t,1,0.47625,0.491875,0.506667,0.556667,1,0,0,0,0,0.485,0.47625,0.491875,0.47875,0.506667,0.5375,0.530833,0.556667
7108427,78311d1554da6673,xclick,/m/09b5t,1,0.51375,0.565625,0.475833,0.569167,1,0,0,0,0,0.528125,0.51375,0.565625,0.538125,0.475833,0.529167,0.529167,0.569167
7108428,78311d1554da6673,xclick,/m/09b5t,1,0.59125,0.643125,0.475833,0.555,1,0,0,0,0,0.5975,0.59125,0.643125,0.6275,0.475833,0.5175,0.508333,0.555
7114530,784ee2af7a3a2947,activemil,/m/09b5t,1,0.51875,0.8425,0.0,0.4625,1,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
7114531,784ee2af7a3a2947,xclick,/m/09b5t,1,0.0,0.60625,0.0575,0.8875,1,1,0,0,0,0.0125,0.0,0.60625,0.21,0.0575,0.143333,0.319167,0.8875
7117029,785c89dd89ac8217,activemil,/m/09b5t,1,0.273125,0.435625,0.541667,0.886667,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
7133850,78a280e54fecb6d6,activemil,/m/09b5t,1,0.22625,0.633125,0.206379,0.958724,1,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
7133851,78a280e54fecb6d6,xclick,/m/09b5t,1,0.0,0.051875,0.653846,0.826454,1,1,0,0,0,0.01875,0.0,0.051875,0.0,0.653846,0.709193,0.714822,0.826454
7133852,78a280e54fecb6d6,xclick,/m/09b5t,1,0.02,0.33375,0.727017,0.999062,0,1,0,0,0,0.0575,0.02,0.3275,0.33375,0.727017,0.791745,0.963415,0.999062
7139224,78ba5640e46d5b5e,xclick,/m/09b5t,1,0.375,0.625,0.457031,0.7625,0,0,0,0,0,0.508333,0.476042,0.375,0.625,0.457031,0.7625,0.608594,0.579688
7142820,78cab0e76e7e4e1f,activemil,/m/09b5t,1,0.178125,0.488125,0.183333,0.763333,1,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
7142821,78cab0e76e7e4e1f,xclick,/m/09b5t,1,0.764375,0.999375,0.169167,0.6275,1,1,0,0,0,0.82875,0.764375,0.999375,0.825,0.169167,0.3775,0.4275,0.6275
7162929,79236bccf83066ca,activemil,/m/09b5t,1,0.19,0.398125,0.095556,0.601111,1,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
7162932,79236bccf83066ca,xclick,/m/09b5t,1,0.11625,0.246875,0.553333,0.831111,1,0,0,0,0,0.17125,0.11625,0.246875,0.196875,0.553333,0.687778,0.69,0.831111
7162933,79236bccf83066ca,xclick,/m/09b5t,1,0.196875,0.506875,0.373333,0.861111,1,0,0,0,0,0.196875,0.46,0.506875,0.299375,0.626667,0.373333,0.533333,0.861111
7162934,79236bccf83066ca,xclick,/m/09b5t,1,0.32,0.625,0.346667,0.897778,1,0,0,0,0,0.609375,0.336875,0.625,0.32,0.346667,0.822222,0.581111,0.897778
7162935,79236bccf83066ca,xclick,/m/09b5t,1,0.445625,0.82375,0.387778,0.9,1,0,0,0,0,0.743125,0.445625,0.82375,0.6225,0.387778,0.861111,0.654444,0.9
7164833,792aba360c50c815,activemil,/m/09b5t,1,0.204444,0.714444,0.130282,0.916373,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
7166712,7933c07b3d312106,activemil,/m/09b5t,1,0.26625,0.410625,0.710551,0.917834,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
7166717,7933c07b3d312106,xclick,/m/09b5t,1,0.213125,0.263125,0.727358,0.893557,0,0,0,0,0,0.256875,0.213125,0.23875,0.263125,0.727358,0.824463,0.893557,0.734827
7166718,7933c07b3d312106,xclick,/m/09b5t,1,0.30375,0.369375,0.633053,0.791783,1,0,0,0,0,0.331875,0.30375,0.34375,0.369375,0.633053,0.727358,0.791783,0.690943
7166719,7933c07b3d312106,xclick,/m/09b5t,1,0.360625,0.44,0.685341,0.844071,1,0,0,0,0,0.4375,0.360625,0.39,0.44,0.685341,0.797386,0.844071,0.704015
7166720,7933c07b3d312106,xclick,/m/09b5t,1,0.43375,0.509375,0.72549,0.838469,0,0,0,0,0,0.44375,0.43375,0.475625,0.509375,0.72549,0.767507,0.838469,0.729225
7166721,7933c07b3d312106,xclick,/m/09b5t,1,0.511875,0.59625,0.665733,0.807656,0,0,0,0,0,0.526875,0.511875,0.54625,0.59625,0.665733,0.70028,0.807656,0.679739
7169540,794178cfe11fe946,activemil,/m/09b5t,1,0.035225,0.882583,0.138381,0.869452,1,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
7180855,79731ac754356a03,activemil,/m/09b5t,1,0.216875,0.986875,0.11,1.0,0,1,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
7226870,7a3f24fe64854ca8,activemil,/m/09b5t,1,0.137899,0.619137,0.321875,0.750625,1,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
7265223,7aeb74a2b01dcfce,xclick,/m/09b5t,1,0.156875,0.43375,0.432458,0.849906,1,0,0,0,0,0.295625,0.323125,0.43375,0.156875,0.432458,0.849906,0.636961,0.604128
7265224,7aeb74a2b01dcfce,xclick,/m/09b5t,1,0.258125,0.565625,0.182927,0.472795,1,0,0,0,0,0.3925,0.258125,0.565625,0.43625,0.182927,0.421201,0.242026,0.472795
7265225,7aeb74a2b01dcfce,xclick,/m/09b5t,1,0.6475,0.9625,0.300188,0.794559,1,0,0,0,0,0.884375,0.6475,0.9625,0.769375,0.300188,0.567542,0.590056,0.794559
7265226,7aeb74a2b01dcfce,xclick,/m/09b5t,1,0.66,0.8125,0.177298,0.488743,1,0,0,0,0,0.726875,0.66,0.8125,0.705,0.177298,0.413696,0.329268,0.488743
7265227,7aeb74a2b01dcfce,xclick,/m/09b5t,1,0.929375,0.999375,0.104128,0.34803,1,1,0,0,0,0.941875,0.929375,0.999375,0.993125,0.104128,0.254221,0.225141,0.34803
7295128,7b6f8f280dff9e9a,activemil,/m/09b5t,1,0.35375,0.48625,0.498124,0.883677,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
7345869,7c530a29650e2ba8,xclick,/m/09b5t,1,0.1525,0.19625,0.313333,0.479167,1,0,0,0,0,0.166875,0.1525,0.19625,0.15875,0.313333,0.379167,0.365,0.479167
7345870,7c530a29650e2ba8,xclick,/m/09b5t,1,0.174375,0.49,0.4225,0.985833,1,0,0,0,0,0.238125,0.308125,0.49,0.174375,0.4225,0.985833,0.6425,0.650833
7345871,7c530a29650e2ba8,xclick,/m/09b5t,1,0.200625,0.23625,0.294167,0.390833,1,0,0,0,0,0.22125,0.200625,0.23625,0.23375,0.294167,0.315,0.3225,0.390833
7345872,7c530a29650e2ba8,xclick,/m/09b5t,1,0.23125,0.31125,0.308333,0.535833,1,0,0,0,0,0.241875,0.23125,0.31125,0.27375,0.308333,0.345833,0.445833,0.535833
7345873,7c530a29650e2ba8,xclick,/m/09b5t,1,0.245625,0.30375,0.275833,0.4375,1,0,0,0,0,0.27625,0.245625,0.295625,0.30375,0.275833,0.313333,0.366667,0.4375
7345874,7c530a29650e2ba8,xclick,/m/09b5t,1,0.288125,0.325625,0.306667,0.411667,1,0,0,0,0,0.319375,0.288125,0.325625,0.3025,0.306667,0.356667,0.3775,0.411667
7345875,7c530a29650e2ba8,xclick,/m/09b5t,1,0.38625,0.439375,0.356667,0.503333,1,0,0,0,0,0.405625,0.38625,0.439375,0.438125,0.356667,0.449167,0.451667,0.503333
7373578,7ccd6fd4177cb0a8,xclick,/m/09b5t,1,0.396364,0.760909,0.069274,0.582123,0,0,0,1,0,0.543636,0.396364,0.543636,0.760909,0.069274,0.381006,0.582123,0.318436
7384539,7cff80af5cf1f906,activemil,/m/09b5t,1,0.052929,0.198306,0.309469,0.538106,1,0,0,1,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
7384540,7cff80af5cf1f906,xclick,/m/09b5t,1,0.759351,0.98024,0.528868,0.744804,1,1,0,1,0,0.906845,0.759351,0.98024,0.940014,0.528868,0.67321,0.67321,0.744804
7385085,7d020eed9c17d044,activemil,/m/09b5t,1,0.371875,0.846875,0.221094,0.673437,0,0,0,1,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
7423643,7da7fd7688ec818d,xclick,/m/09b5t,1,0.236328,0.807617,0.171875,0.545573,1,0,0,1,0,0.432617,0.236328,0.807617,0.447266,0.171875,0.255208,0.414062,0.545573
7423644,7da7fd7688ec818d,xclick,/m/09b5t,1,0.25,0.458984,0.502604,0.863281,1,0,0,1,0,0.303711,0.25,0.458984,0.357422,0.502604,0.535156,0.6875,0.863281
7425130,7daf305cf138b8c7,xclick,/m/09b5t,1,0.0,0.438333,0.0,0.88,1,1,0,0,0,0.353333,0.0,0.438333,0.113333,0.0,0.3475,0.21,0.88
7425131,7daf305cf138b8c7,xclick,/m/09b5t,1,0.55,0.943333,0.0,0.6725,0,1,0,0,0,0.583333,0.55,0.943333,0.743333,0.0,0.405,0.2225,0.6725
7439431,7df05110b9d02888,activemil,/m/09b5t,1,0.1625,0.3825,0.326667,0.601667,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
7445633,7e0a5b298a397317,activemil,/m/09b5t,1,0.481667,0.8475,0.5875,0.87375,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
7449738,7e1e14bf2065b5a7,activemil,/m/09b5t,1,0.605,0.91,0.47125,0.8225,1,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
7450390,7e221ad9496b1c7c,activemil,/m/09b5t,1,0.113125,0.930625,0.078125,0.99375,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
7450873,7e23ecc939de592f,activemil,/m/09b5t,1,0.149375,0.7725,0.079167,0.934167,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
7457152,7e3e06829a79f387,activemil,/m/09b5t,1,0.3525,0.508333,0.536875,0.689375,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
7457154,7e3e06829a79f387,xclick,/m/09b5t,1,0.499167,0.6675,0.615625,0.78125,1,0,0,0,0,0.656667,0.499167,0.54,0.6675,0.615625,0.70625,0.78125,0.620625
7462706,7e54ceaf39bbe335,activemil,/m/09b5t,1,0.341406,0.614844,0.154297,0.851562,1,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
7477880,7e97700c809cadd2,xclick,/m/09b5t,1,0.204375,0.999375,0.0,0.999062,0,1,0,0,0,0.615625,0.626875,0.204375,0.999375,0.0,0.999062,0.606004,0.646341
7503749,7f076116c3984705,activemil,/m/09b5t,1,0.726875,0.9275,0.480751,0.855399,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
7510295,7f221e2f12bf308d,activemil,/m/09b5t,1,0.241875,0.46625,0.311667,0.885,1,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
7510296,7f221e2f12bf308d,xclick,/m/09b5t,1,0.464375,0.819375,0.125833,0.7925,1,0,0,0,0,0.503125,0.464375,0.819375,0.665625,0.125833,0.429167,0.320833,0.7925
7520036,7f4ba37199bbcbc0,xclick,/m/09b5t,1,0.176667,0.354167,0.419375,0.526875,1,0,0,0,0,0.2225,0.176667,0.354167,0.295,0.419375,0.453125,0.4875,0.526875
7520037,7f4ba37199bbcbc0,xclick,/m/09b5t,1,0.468333,0.769167,0.31,0.50625,1,0,0,0,0,0.5775,0.468333,0.769167,0.648333,0.31,0.4125,0.37625,0.50625
7536639,7f97c12895487cde,activemil,/m/09b5t,1,0.0,0.906875,0.034375,1.0,0,1,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
7555854,7fefb65beef41776,xclick,/m/09b5t,1,0.1725,0.4675,0.136023,0.863039,1,0,0,1,0,0.358125,0.1725,0.4675,0.435,0.136023,0.309568,0.249531,0.863039
7555855,7fefb65beef41776,xclick,/m/09b5t,1,0.195625,0.42,0.0,0.751407,1,1,0,1,0,0.33125,0.195625,0.42,0.205625,0.0,0.276735,0.111632,0.751407
7555856,7fefb65beef41776,xclick,/m/09b5t,1,0.44125,0.621875,0.045966,0.509381,1,1,0,1,0,0.575625,0.47125,0.44125,0.621875,0.045966,0.509381,0.179174,0.078799
7555857,7fefb65beef41776,xclick,/m/09b5t,1,0.47,0.703125,0.432458,0.994371,1,0,0,1,0,0.525,0.47,0.703125,0.499375,0.432458,0.657598,0.67636,0.994371
7555858,7fefb65beef41776,xclick,/m/09b5t,1,0.646875,0.851875,0.091932,0.507505,1,0,0,1,0,0.708125,0.646875,0.851875,0.72875,0.091932,0.407129,0.332083,0.507505
7555859,7fefb65beef41776,xclick,/m/09b5t,1,0.650625,0.859375,0.505629,0.984053,1,0,0,1,0,0.7775,0.650625,0.859375,0.7325,0.505629,0.549719,0.642589,0.984053
7560627,8003b6aabeb97c93,activemil,/m/09b5t,1,0.033125,0.60125,0.204331,1.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
7570647,80361deb2bc6ce1a,activemil,/m/09b5t,1,0.578125,0.895,0.2225,0.758333,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
7570648,80361deb2bc6ce1a,xclick,/m/09b5t,1,0.0,0.99875,0.115833,0.999167,1,1,1,0,0,0.45375,0.0,0.43125,0.99875,0.115833,0.546667,0.999167,0.3
7572901,80417f2a2b90d847,xclick,/m/09b5t,1,0.49375,0.86625,0.31125,0.766875,0,0,0,0,0,0.49375,0.55375,0.830625,0.86625,0.425625,0.31125,0.553125,0.766875
7619898,81134f2248c7ffad,xclick,/m/09b5t,1,0.0,0.226875,0.160556,0.888748,1,1,0,0,0,0.165,0.0,0.226875,0.040625,0.160556,0.305942,0.587863,0.888748
7619899,81134f2248c7ffad,xclick,/m/09b5t,1,0.128125,0.643125,0.17067,0.998736,1,1,0,0,0,0.16875,0.128125,0.643125,0.398125,0.17067,0.723135,0.316056,0.998736
7619900,81134f2248c7ffad,xclick,/m/09b5t,1,0.243125,0.56,0.207332,0.850822,1,0,0,0,0,0.31125,0.243125,0.56,0.480625,0.207332,0.305942,0.596713,0.850822
7619901,81134f2248c7ffad,xclick,/m/09b5t,1,0.71375,0.890625,0.243995,0.759798,1,0,0,0,0,0.7225,0.71375,0.890625,0.83625,0.243995,0.386852,0.591656,0.759798
7619902,81134f2248c7ffad,xclick,/m/09b5t,1,0.895625,0.975,0.2933,0.580278,1,0,0,0,0,0.93375,0.895625,0.975,0.93625,0.2933,0.417193,0.443742,0.580278
7624911,812af3c9020cd3de,activemil,/m/09b5t,1,0.48625,0.919375,0.168333,0.785,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
7646005,818b850a696709bf,activemil,/m/09b5t,1,0.385798,0.851391,0.4125,0.805625,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
7646007,818b850a696709bf,xclick,/m/09b5t,1,0.218155,0.636164,0.341875,0.63625,1,0,0,0,0,0.617862,0.218155,0.376281,0.636164,0.341875,0.45,0.63625,0.37625
7647806,8193690bb02d0187,activemil,/m/09b5t,1,0.031895,0.459662,0.480625,0.715625,1,0,0,1,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
7647807,8193690bb02d0187,xclick,/m/09b5t,1,0.579737,0.992495,0.49125,0.7425,1,0,0,1,0,0.65666,0.579737,0.992495,0.908068,0.49125,0.568125,0.51375,0.7425
7651503,81a4bba96135c773,xclick,/m/09b5t,1,0.1325,0.495625,0.158333,0.852778,0,0,0,1,0,0.34375,0.495625,0.31125,0.1325,0.158333,0.5,0.852778,0.516667
7651953,81a6582dd7685909,activemil,/m/09b5t,1,0.276875,0.551875,0.489796,0.947649,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
7660823,81ce0b94b740deb7,activemil,/m/09b5t,1,0.394631,0.781208,0.002014,0.317221,1,1,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
7660824,81ce0b94b740deb7,xclick,/m/09b5t,1,0.192617,0.559732,0.564955,0.998993,1,1,0,0,0,0.230872,0.192617,0.559732,0.405369,0.564955,0.725076,0.761329,0.998993
7660825,81ce0b94b740deb7,xclick,/m/09b5t,1,0.786577,0.999329,0.0,0.522659,1,1,0,0,0,0.881879,0.786577,0.857718,0.999329,0.0,0.27996,0.522659,0.303122
7669862,81f67e39ac6e9d55,xclick,/m/09b5t,1,0.10125,0.501875,0.32,0.876667,0,0,0,0,0,0.4225,0.285,0.10125,0.501875,0.32,0.876667,0.541667,0.503333
7669863,81f67e39ac6e9d55,xclick,/m/09b5t,1,0.365,0.695625,0.241667,0.815,1,0,0,0,0,0.656875,0.365,0.508125,0.695625,0.241667,0.464167,0.815,0.3275
7670981,81fce13921d1f07d,activemil,/m/09b5t,1,0.144375,0.293125,0.56045,0.965323,1,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
7670984,81fce13921d1f07d,xclick,/m/09b5t,1,0.473125,0.76,0.506092,0.778819,1,0,0,0,0,0.623125,0.473125,0.76,0.64625,0.506092,0.621368,0.534208,0.778819
7685997,8242cbc652af7601,activemil,/m/09b5t,1,0.296875,0.661875,0.284289,0.795511,0,0,0,1,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
7685998,8242cbc652af7601,xclick,/m/09b5t,1,0.025625,0.280625,0.275145,0.647548,0,0,0,1,0,0.241875,0.025625,0.280625,0.14875,0.275145,0.416459,0.399834,0.647548
7685999,8242cbc652af7601,xclick,/m/09b5t,1,0.62125,0.94,0.282627,0.599335,0,0,0,1,0,0.891875,0.62125,0.94,0.80625,0.282627,0.449709,0.369909,0.599335
7686000,8242cbc652af7601,xclick,/m/09b5t,1,0.6875,0.8775,0.540316,0.87448,1,0,0,1,0,0.863125,0.6875,0.8775,0.80875,0.540316,0.710723,0.571904,0.87448
7690235,82550836c29d2c53,activemil,/m/09b5t,1,0.275,0.833333,0.211031,0.738609,1,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
7713908,82bc8b3d2c39129c,xclick,/m/09b5t,1,0.160494,0.881292,0.10375,0.99625,0,0,0,0,0,0.594492,0.588794,0.881292,0.160494,0.10375,0.99625,0.60875,0.578125
7718242,82ce9162b4d2a440,activemil,/m/09b5t,1,0.100833,0.814167,0.153125,0.844375,1,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
7721620,82dc2a8c0a5a6d44,activemil,/m/09b5t,1,0.20013,0.628886,0.326172,0.866211,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
7742048,833598fb3f255517,activemil,/m/09b5t,1,0.230625,0.37375,0.276836,0.664783,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
7742050,833598fb3f255517,xclick,/m/09b5t,1,0.41375,0.5875,0.314501,0.698682,1,0,0,0,0,0.445625,0.41375,0.5875,0.42375,0.314501,0.511299,0.434087,0.698682
7742051,833598fb3f255517,xclick,/m/09b5t,1,0.43625,0.554375,0.295669,0.725989,1,0,0,0,0,0.495625,0.43625,0.554375,0.47625,0.295669,0.524482,0.54049,0.725989
7742052,833598fb3f255517,xclick,/m/09b5t,1,0.561875,0.69375,0.387947,0.582862,1,0,0,0,0,0.5875,0.561875,0.69125,0.69375,0.387947,0.463277,0.532957,0.582862
7742892,833906d54244f0b6,activemil,/m/09b5t,1,0.13875,0.805625,0.101275,0.963991,1,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
7747349,834bb0aa793e0c44,activemil,/m/09b5t,1,0.733125,0.875625,0.485833,0.7175,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
7758797,837ab0ee706d96ba,activemil,/m/09b5t,1,0.47,0.776875,0.106667,0.920833,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
7763049,838d9bf52d0d2bf6,activemil,/m/09b5t,1,0.48875,0.761875,0.398333,0.729167,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
7763135,838e0ac7ea396d1b,activemil,/m/09b5t,1,0.334635,0.845052,0.003906,0.790365,1,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
7763136,838e0ac7ea396d1b,xclick,/m/09b5t,1,0.0,0.207031,0.010417,0.483073,1,1,0,0,0,0.06901,0.0,0.207031,0.179688,0.010417,0.167969,0.09375,0.483073
7763137,838e0ac7ea396d1b,xclick,/m/09b5t,1,0.0,0.345052,0.455729,0.908854,1,1,0,0,0,0.261719,0.0,0.345052,0.095052,0.455729,0.602865,0.791667,0.908854
7763138,838e0ac7ea396d1b,xclick,/m/09b5t,1,0.170573,0.473958,0.002604,0.565104,1,0,0,0,0,0.268229,0.170573,0.473958,0.347656,0.002604,0.286458,0.253906,0.565104
7763139,838e0ac7ea396d1b,xclick,/m/09b5t,1,0.614583,0.998698,0.347656,0.84375,1,1,0,0,0,0.992188,0.614583,0.941406,0.998698,0.347656,0.596354,0.84375,0.74349
7768042,83a6a167707b168d,xclick,/m/09b5t,1,0.395,0.540625,0.56379,0.710131,1,0,0,0,0,0.4425,0.445,0.540625,0.395,0.56379,0.710131,0.652908,0.62758
7791510,84149ad17e55c1b4,activemil,/m/09b5t,1,0.55625,0.803125,0.429167,0.819167,0,0,0,1,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
7791518,84149ad17e55c1b4,xclick,/m/09b5t,1,0.004375,0.149375,0.5725,0.8425,1,0,0,1,0,0.115625,0.004375,0.149375,0.095,0.5725,0.685833,0.615,0.8425
7791519,84149ad17e55c1b4,xclick,/m/09b5t,1,0.779375,0.90875,0.675833,0.7875,1,0,0,1,0,0.8775,0.779375,0.90875,0.83625,0.675833,0.740833,0.72,0.7875
7836130,84df34f07f083a45,activemil,/m/09b5t,1,0.139375,0.830625,0.136961,0.930582,1,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
7836131,84df34f07f083a45,xclick,/m/09b5t,1,0.753125,0.98125,0.407129,0.786116,1,0,0,0,0,0.793125,0.753125,0.98125,0.855625,0.407129,0.564728,0.530019,0.786116
7836604,84e15ebd2105a0de,xclick,/m/09b5t,1,0.400327,0.573529,0.602941,0.756536,1,0,0,0,0,0.478758,0.429739,0.400327,0.573529,0.602941,0.756536,0.642157,0.687908
7847847,851354ae06d476f3,activemil,/m/09b5t,1,0.24375,0.484375,0.420833,0.818056,1,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
7847849,851354ae06d476f3,xclick,/m/09b5t,1,0.0,0.20625,0.288889,0.468056,1,1,0,0,0,0.16875,0.0,0.20625,0.09375,0.288889,0.379167,0.340278,0.468056
7885837,85be3bbb989132ba,xclick,/m/09b5t,1,0.0,0.999375,0.104167,0.999167,1,1,1,0,0,0.4975,0.0,0.42375,0.999375,0.104167,0.684167,0.999167,0.999167
7891725,85d30653971c615b,activemil,/m/09b5t,1,0.195625,0.8225,0.013133,0.969981,1,1,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
7896724,85eb906260620796,activemil,/m/09b5t,1,0.59,0.80375,0.262103,0.788815,1,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
7896725,85eb906260620796,xclick,/m/09b5t,1,0.1225,0.190625,0.240401,0.444908,1,0,0,0,0,0.148125,0.1225,0.190625,0.139375,0.240401,0.355593,0.336394,0.444908
7910271,862b69653b6126c7,xclick,/m/09b5t,1,0.44875,0.80125,0.205,0.634167,1,0,0,0,0,0.498125,0.44875,0.80125,0.494375,0.205,0.4,0.506667,0.634167
7945784,86ca30d597a91471,activemil,/m/09b5t,1,0.135742,0.307617,0.181552,0.538799,1,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
7973679,874f9e8cb4f9a381,activemil,/m/09b5t,1,0.264339,0.733167,0.255411,0.850216,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
7977443,875de0b36f279394,activemil,/m/09b5t,1,0.072545,0.697311,0.088806,0.72733,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
7997845,87bb9e6ebf4d0450,activemil,/m/09b5t,1,0.097959,0.806803,0.172619,1.0,0,1,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
8018417,881ac818ced0ff94,activemil,/m/09b5t,1,0.10125,0.5975,0.08787,1.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
